conv_index,model_type,decoding,context,knowledge,response,Avg Factual Correctness,Hallucination,Verifiable
491,GPT2-small,DBS,"A: hello I do love Agatha Christie novels <br>B: Me too. I like Hercule Poirot ones the best. <br>A: yes, Poirot is a great character, i do love it when he gets going <br>B: What's your favorite novel? Mine is The Big Four. <br>A: obvious choice is  Murder on the Orient Express, but i do enjoy her lesser known ones <br>","if the film were successful. On November 20, 2017, 20th Century Fox announced that a sequel, based on the 1937 novel ""Death on the Nile"", was in active development, with Michael Green, screenwriter of the first film, returning to write the screenplay. Branagh will again be both director and star. In an interview with ""Associated Press"" in December 2017, Branagh discussed developing an adaptation of ""Death on the Nile"" with the possibility of even more films to follow, potentially creating a new ""cinematic universe"" of Poirot films: In February 2018, Fox scheduled ""Death on the Nile"" for release on November",The Big Four is one of my favorite films.,,,n
1139,GPT2-medium,nucleus,"A: I've always thought about trying hunting, but I've never gotten around to it. <br>B: Me either. I would only be willing to try it for its most common purposes, food or removing dangerous predators. <br>A: Same here, though a lot of people seem to do it for recreation right? <br>B: Yes, that's also a very common practice. Another common use is pest control. <br>A: That's true. Hunting has been around for a while, I'm sure. <br>","EPA to regulate ""spent lead"", yet the court found EPA could not regulate spent lead without also regulating cartridges and shells. Hunters have been driving forces throughout history in the movement to ensure the preservation of wildlife habitats and wildlife for further hunting. However, excessive hunting and poachers have also contributed heavily to the endangerment, extirpation and extinction of many animals, such as the quagga, the great auk, Steller's sea cow, the thylacine, the bluebuck, the Arabian oryx, the Caspian and Javan tigers, the markhor, the Sumatran rhinoceros, the bison, the North American cougar, the Altai argali sheep, the Asian","The EPA regulates spent lead, but they cannot regulate cartridges and shells.",,,n
566,GPT2-small,nucleus,"A: I dont know anyone with a Bachelors in nursing. <br>B: i dont either. The Bachelor of Science in Nursing also known in some countries as a Bachelor of Nursing <br>A: Yea seems more like a woman dominant field. <br>B: Yeah and somtimes, The course of study is typically 3 or 4 years. <br>A: Oh do they not need anything like medical school experience <br>","Bachelor of General Studies A Bachelor of General Studies (BGS) is an undergraduate degree offered by many colleges and universities in the Western world. The history of the general studies concept is coeval with that of the medieval European university (where it existed under the formal Latin designation ""Studium generale""). The BGS offers students the ability to design a unique degree plan while meeting their academic institution's general requirements. This flexibility allows students to complete a bachelor's degree that offers an element of individualism absent in many other degrees specific to a particular discipline. A BGS holds the same value",Yes it is. The Bachelor of General Studies (BGS) is offered by many colleges and universities in the Western world. The history of the general studies concept is coeval with that of the medieval,,,n
83,GPT2-xlarge,nucleus,"A: I love Taco's! a Taco bell recently opened up near us and i cant get enough of it <br>B: tacos are a traditional mexican dish composed of corn or flour tortillas, which taco bell sells a lot of <br>A: I didnt know that! Do you know when taco's started being made? <br>B: It is not exactly known as the origins are generally theroetical that it dirived from mexico <br>A: Oh, that makes sense. Is there other ways to make tacos? <br>","seventh-favorite dish of Americans. The Vietnamese meatloaf version is called ""giò"". It is boiled rather than baked or smoked. There are many versions of ""giò"" that differ by the ingredients used. Meatloaf Meatloaf is a dish of ground meat mixed with other ingredients and formed into a loaf shape, then baked or smoked. The shape is created by either cooking it in a loaf pan, or forming it by hand on a flat pan. Meatloaf is usually made from ground beef, although lamb, pork, veal, venison, poultry and seafood are also used. Meatloaf of minced meat was mentioned in the",You can make meatloaf tacos,,,n
407,GPT2-medium,nucleus,"A: Do you like the flavor vanilla? It's my favorite ice cream flavor. It comes from a Mexican plant species. <br>B: Yes!  Vanilla gets a bad reputation as being a ""bland"" and ""boring"" flavor, but it's the basis for a lot of other flavors and mix-ins. <br>A: Yes, absolutely. It's a very subtle flavor that is rich at the same time, if that makes sense. The word vanilla comes from Spanish ""vaina"" which means ""little pod"". <br>B: Yeah that little pod contains the black seeds that contain all the flavor.  Alton Brown showed me on his show how to extract vanilla from the pod. <br>A: Apparently that is done by macerating and percolating the vanilla pods. You put it in a solution of water and ethanol. <br>B: Such an intense process, right!  Just so people can dismiss the flavor as ""boring.""  Anyway, have you ever tried vanilla in couscous?  It's usually used in ice cream, but vanilla can make an interesting desert couscous. <br>","Couscous Couscous ( ' ; ') is a Maghrebi dish of small (about diameter) steamed balls of crushed durum wheat semolina that is traditionally served with a stew spooned on top. Pearl millet and sorghum especially in the Sahel and other cereals can be cooked in a similar way and the resulting dishes are also sometimes called couscous. Couscous is a staple food throughout the North African cuisines of Algeria, Morocco, Tunisia, Mauritania, Libya, and Egypt. In Western supermarkets, it is typically sold in instant form with a flavor packet, and may be served as a side or on its",I have!  It is delicious with a stew spooned on top.,,,n
477,GPT2-small,DBS,"A: Have you ever met a lesbian? I know several and they are very nice. <br>B: Oh my goodness, I'm excited about this topic, I am a lesbian! I am married to a woman. <br>A: That is awesome. I am glad you were able to marry your wife. Lesbians and gays are persecuted in many places. <br>B: It's true- throughout history lesbians have had to keep their sexuality to themselves. I'm glad that has changed. <br>A: Are you a parent or do you want to stay child-free? <br>","which was granted in 2010 after a lengthy and acrimonious court battle. In 2011, Wade was granted sole custody of his two sons with Funches. Wade also raises a nephew, who is the son of Wade's sister Deanna. Wade began dating actress Gabrielle Union in 2009. According to Wade, he and Union briefly split up at some point early in 2013 due to career demands. During that time, Wade and longtime friend Aja Metoyer conceived a son. Wade and Union became engaged in December 2013, and married on August 30, 2014, in Miami. On November 7, 2018, Wade became a","I am not a parent, but I do want my kids to be able to have the same rights as my kids. I want them to be free from discrimination.",,,n
749,GPT2-small,beam search,A: I love spicy foods that kick is what makes the food great. <br>B: I agree. I love the way spices make my food taste. <br>A: What is your favorite spice to put in your foods? <br>B: Curry! Found in many Indian dishes. It comes from the curry leaves. <br>A: I love curry shrimp so good I love habaneros  its a dry chili pepper super hot but good on wings lol. <br>,"haute cuisine. Soon after the war, Italian coffee bars appeared, the first places to trade on their Italianness; they soon started to sell simple and cheap Italian food such as minestrone soup, spaghetti bolognese and pizza. From the early 1960s, the slightly more elegant trattoria restaurants offered ""Italian specialities"" such as lasagne verde al forno (baked lasagne, coloured with spinach). French cuisine is largely restricted to expensive restaurants, although there are some inexpensive French bistros. The English cafe is a small, inexpensive eating place. A working men's cafe serves mainly fried or grilled food, such as fried eggs, bacon, bangers","Ha ha ha, ha ha ha! The first place to sell it was in Italy in the 60's.",,,n
520,GPT2-medium,DBS,"A: I love steak, especially grilled or pan-fried! <br>B: I eat a steak once a week. <br>A: have you ever had a fish steak, ground meat steak or pork steak? <br>B: I have had pork steak. <br>A: How do you usually make them, do you broil or pan fry them? <br>B: I always fan fry them. <br>","when a link to timetraveler.ytmnd.com was printed. In May, Current TV host and producer Max Lugavere was spotted wearing a YTMND T-shirt on the network. In the August 2006 issue of ""WIRED"", an article under the ""Expert"" column by the name of ""1 Web Site, 250,000 Idiotic Clips. LOL!"" was printed. In the article, five of Goldberg's favorite YTMNDs (You're the Man Now, Dog; Vader Coaster; Lohan Facial; LOL Internet; Blue Ball Machine) were mentioned, along with commentary from Max himself for each one. The article's writer, James Lee, can be quoted as saying ""Repeat an image loop and a",Do you have a favorite type of steak?,,,n
1100,GPT2-xlarge,beam search,A: i love harry potter <br>B: I really like Harry Potter and J.K. Rowling. <br>A: yea its a great series <br>B: For a while I never knew that J.K. Rowling was a British author. <br>A: oh yea i didnt know that <br>,"Leatherstocking Tales The Leatherstocking Tales is a series of five novels by American writer James Fenimore Cooper, set in the eighteenth century era of development in the primarily former Iroquois areas in central New York. Each novel features Natty Bumppo, a frontiersman known to European-American settlers as ""Leatherstocking"", ""The Pathfinder"", and ""the trapper"". Native Americans call him ""Deerslayer"", """"La Longue Carabine"""" (""Long Rifle"" in French), and ""Hawkeye"". The story dates are derived from dates given in the tales and span the period roughly of 1740-1806. They do not necessarily correspond with the actual dates of the historical events described in",One of my favorite books is the leatherstocking tales.,,,n
379,GPT2-large,beam search,"A: I am dying to go on vacay to New York City, its the most populous city in the US <br>B: I have never been.  What do you recommend I do if I visit? <br>A: Go see the headquarters of the United Nations for sure <br>B: Wow!  That would be amazing to see!  Do you actually get to see delegates? <br>A: I am not sure but can you believe one city has 23.7 million residents? <br>B: l would never have guessed that many!  Aren't there a lot of good plays to see there? <br>","Angeles, Chicago, Dallas, Houston, Philadelphia, Washington, Miami, Atlanta, and Boston, with New York City being the largest. The smallest is Carson City, Nevada. The capital city, Kabul, has grown to become the country's sole metropolis, and is the only city with more than one million people. In the People's Republic of Bangladesh, there are eleven metropolitan areas: Dhaka North, Dhaka South, Gazipur, Chittagong, Rajshahi, Khulna, Sylhet, Barisal, and Rangpur. Lands are highly priced and residents are considered to have a better urban lifestyle. Special police departments are allotted for the metropolitan cities, and there are city corporations for which mayors",Not sure but I would love to go to one of the big cities like Chicago or Dallas,,,n
1894,GPT2-medium,DBS,"A: Hey! How familiar are you with Kurt Cobain? <br>B: Yeah, he was from Washington, where he formed the band Nirvana. Are you a fan? <br>A: I've heard a few of his songs but not a huge know it all about anything of his <br>B: Nevermind was their first album with their drummer Dave Grohl. Do you know him from the Foo Fighters? <br>A: I do not. I think I've maybe heard one song by them <br>","They're similar."" By the mid-1980s, bands began proliferating and became increasingly popular, including the Sisters of Mercy, the Mission, Alien Sex Fiend, the March Violets, Xmal Deutschland, the Membranes, and Fields of Nephilim. Record labels like Factory, 4AD and Beggars Banquet released much of this music in Europe, and through a vibrant import music market in the US, the subculture grew, especially in New York and Los Angeles, California, where many nightclubs featured ""gothic/industrial"" nights. The popularity of 4AD bands resulted in the creation of a similar US label, Projekt, which produces what was colloquially termed ethereal wave, a subgenre",Do you like any other bands?,,,n
490,GPT2-large,beam search,"A: Hello, do you like puzzles? I enjoy crossword puzzles! <br>B: Yes I do. But I never seem to be able to think of all the words. <br>A: Well, you should try the cryptic crosswords. Each word is it's own puzzle. SO FUN! <br>B: Wow tell me more about this puzzle. Sounds interesting! <br>A: What's awesome about cryptic crosswords is they are usually called ""setters"" in the UK. <br>B: Oh I have to know why. I would like to know how to do this puzzle. <br>","hand. For the first round an initial guesser is selected in some fashion. This first guesser has the initial advantage in that all possible sums are available for his guess, but also lacks insight into what the others might be holding, as indicated by their subsequent guesses. Some variants also have the 'no bum shouts' or impossible call rule whereby you can't call more than the total number of coins possible taking into account what you have in your hand (e.g. if there are 5 players and you hold 1 coin, the maximum number to call would be 13). Play","The initial guess is made by a ""first guesser"".",,,n
196,GPT2-large,DBS,"A: I am a big fan of education.  I think people don't realize how important it is <br>B: Sure, education is important since it facilitates learning and the acquisition of skills. <br>A: I always believed in the value of it.  Probably because I was raised my a household of teachers. <br>B: I see. Educational methods include discussion, storytelling, training, research. <br>A: Yes, all of which are essential and proven methods for reaching students.  Discussion is especially important <br>","connection between individual development and the resulting societal contribution. The five key ideas which composed his concept of individual maturation were Inner Freedom, Perfection, Benevolence, Justice, and Equity or Recompense. According to Herbart, abilities were not innate but could be instilled, so a thorough education could provide the framework for moral and intellectual development. In order to develop a child to lead to a consciousness of social responsibility, Herbart advocated that teachers utilize a methodology with five formal steps: ""Using this structure a teacher prepared a topic of interest to the children, presented that topic, and questioned them inductively, so","Yes, discussion is very important. It is also important to develop individual development.",,,n
1655,GPT2-small,nucleus,"A: Where can someone learn about the stock market? <br>B: the equity  market is the aggregation of buyers and sellers of stocks which represent ownership claims on businesses <br>A: Interesting. So technically, when people purchase stocks, they are purchasing a small claim or share on a business? <br>B: they can also include securities listed on a public stock exchange as well as those only traded privately <br>A: I'm not sure I understand what you mean. <br>","in themselves). The investment trust often has no employees, only a board of directors comprising only non-executive directors. Investment trust shares are traded on stock exchanges, like those of other public companies. The share price does not always reflect the underlying value of the share portfolio held by the investment trust. In such cases, the investment trust is referred to as trading at a discount (or premium) to NAV (net asset value). Unlike open-ended funds that are UCITS, investment trusts may borrow money in an attempt to enhance investment returns (known as gearing or leverage). UCITS funds are not permitted","it does not always have employees, only a board of directors comprising only non-executive directors",,,n
1605,GPT2-medium,DBS,"A: Hello. I'm involved in an on-again, off-again relationship, and I don't think my girlfriend understands. <br>B: Do you think the inabity to keep the relationship going is due to factors insided the relationship or some external factor beyond your control? <br>A: I'm not sure. What do you think is usually the case in relationships like this? <br>B: Could be ither, really because reasons why relationships like yours for can be complex. <br>A: Indeed, that's true. What steps do you think we can take to improve the relationship? <br>","communication to define and negotiate the nature of their relationship with each other, enacting what is known as relational influence. This interpersonal function of communication is present in every communicative situation, whether between two people, two corporations, or even two nation states. Social influence goals can also include using communication to instill specific beliefs in another person, influencing his or her attitudes toward some idea or object. The function of social influence is to persuade a person or induce compliance using requests or communicating desires. Communicological approaches have been aimed at developing theory-based knowledge using scientific methods. Communicologists often subscribe",Communication is one of the best ways to improve a relationship.,,,n
1080,GPT2-xlarge,beam search,"A: I am allergic to bees, which a closely related to wasps, I can't bear the thought of getting a bee sting. <br>B: Are you allergic to a specific type of bee? <br>A: All bees and wasps, they all terrify me honey bee, african bee, wasps. The western honey beee is the most common bee worldwide so i most look out for them <br>B: What happens if you get stung? <br>A: Well without medical attention I don't make it. I can't even eat honey, because of the pollen that is used as food for the bee larvae. <br>B: Wow.  That sounds terrible.  Do you carry one of those Epipens? <br>","of the department of entomology these classes have since ceased. Although now encompassed by trees and other academic buildings, the apiary was surrounded by fields and orchards at the time of its construction. Early photographs show the hive yard was originally 2 acres in size, extending several hundred feet south of the property's present-day boundaries in what has since been developed into a residential neighborhood. The building itself was built into the side of Mount Pleasant, with the entire east side of its basement completely covered by the ground. This ""banked barn"" design was likely used to allow pallets of","I don't have one, but I do have an Epipen in my car, so I can use it if I am stung by a bee.",,,n
885,GPT2-large,beam search,"A: I love my pet parrot.  He is so funny to talk to. <br>B: I love them as much too. There are roughly 393 species in 92 genera <br>A: 393 species?!?!?!?!?  Can they all learn to talk? <br>B: yes, they are in 3 catergories, the true"" parrots, cockatoos and lastly New Zealand parrots <br>A: That's interesting.  I just love the way they can speak.  It makes them a little bit more personal than other pets. <br>","of the Southern Hemisphere in November, December, and January. It is Earth's axial tilt that causes the Sun to be higher in the sky during the summer months, which increases the solar flux. However, due to seasonal lag, June, July, and August are the warmest months in the Northern Hemisphere while December, January, and February are the warmest months in the Southern Hemisphere. In temperate and subpolar regions, four calendar-based seasons are generally recognized: ""spring"", ""summer"", ""autumn"" or ""fall"", and ""winter"". Ecologists often use a six-season model for temperate climate regions: ""prevernal"", ""vernal"", ""estival"", ""serotinal"", ""autumnal"", and ""hibernal"". Many tropical","Yes, it makes them more personal. The southern hemisphere has the highest solar flux in the world",,,n
1552,GPT2-large,DBS,A: Do you enjoy watching cheerleading? <br>B: yes i do because it is an event where cheer cheerleaders cheer  for their team as a form of encouragement. <br>A: Cheerleaders have to be pretty good athletes themselves. Many of them do all kinds of stunts! <br>B: Yes the activities can be chanting of  slogans to intense physical activity. <br>A: There are all sorts of national competitions for cheerleading as well. It has really changed a lot since I was a cheerleader years ago! <br>,"types of professional wrestling (which derived from traditional wrestling), and more recently many of the various mascot races held at numerous Major League Baseball games in-between innings. Some forms of sports entertainment involve taking competitive games usually considered minor, such as dodgeball, poker, or rock-paper-scissors, and televising them with trumped-up theatrics, involving (for example) celebrity competitors or elaborate audiovisual packages. Sports entertainment has a stigma of being mindless pop culture, in some cases glorifying violence for the sake of entertainment, and has been criticized as such in popular media, often through lampooning. Many notable names in the United States openly",Do you watch any professional wrestling?,,,n
412,GPT2-medium,DBS,"A: I play a lot of video games, especially Overwatch. It is a first-person shooter video game. <br>B: i have heard about Overwatch but never played it . <br>A: It is released by Blizzard Entertainment. <br>B: good ol' Blizzard, they do come out with good games <br>A: They started on February 8,1991 using the name Silicon and Synapse. <br>B: do you know what was their first game? <br>","joke. Time Warped Time Warped was a historic satire television series created by Trey Parker in 1995. The series consisted of two pilot episodes—a musical version of Aaron and Moses's quest to free the Hebrews and a prehistoric love story between a Homo erectus and an Australopithecus. After seeing their student film, ""Cannibal! The Musical"", Fox executive Brian Graden wanted Matt Stone and Trey Parker to create a show that was ""Cannibal!"" on a weekly basis (before that, however, they created a short Christmas Card for Brian called ""The Spirit of Christmas""). Thus, Trey came up with ""Time Warped""-""a musical",Time Warped is a historical satire tv series created in 1995,,,n
795,GPT2-small,beam search,"A: Pizza is a traditional Italian dish, do you like pizza? <br>B: I love Pizza, and I especially love Italian food. <br>A: Do you like your pizza with vegetables or meats? <br>B: Well I am vegetarian so definitely vegetables, I especially love fennel and arugula. <br>A: I love fennel also cause its from the carrot family. <br>B: Is it really? Do you know why it has a slight licorice taste? <br>","been rebutted. However, it was a common belief in the early 19th century that the root of the plant might be externally used for gangrene. It was also claimed to be useful in treating jaundice, scurvy, gout and rabies. The dried root, which was official in the United States Pharmacopoeia from 1820 to 1880, is used as a simple tonic. Frasera caroliniensis is chiefly known as an occasional substitute for Calumba root, or Jatheorrhiza Columba, a native of Mozambique. Several tree species are associated with ""F. caroliniensis"", such as sweet-gum (""Liquidambar styraciflua""), tulip tree (""Liriodendron tulipifera"") and pignut hickory (""Carya",I am not sure but I do know that it was believed to be used in gangrene,,,n
1236,GPT2-small,nucleus,"A: I started a blog on the World Wide Web to inform people of my life and day to day activities. It's something like a diary. <br>B: Really? That's pretty interesting. I've never had a diary or a blog. What do you like to write about? <br>A: Blogs usually cover a single subject, but mine covers a variety of topics like food and travel experiences. <br>B: Fun! Do you write in it every day? It is about health food or just cooking or nutrition? <br>A: Yes, it sometimes gets exhausting, so i'm thinking about starting a multi-author blog. That is where the content is written by multiple authors. It's mainly reviews of food I have tried. <br>B: Yes that sounds like a good idea. So you can get some help with it. Do you get paid for your blog? Like with sponsors and stuff? <br>","results. Upon being bought by Lycos in 1998, development for the search engine staggered and its market share fell drastically. After going through a few alterations, HotBot was redesigned into a simplified search interface, with its features being incorporated into Lycos' website redesign. Ixquick is a search engine more recently known for its privacy policy statement. Developed and launched in 1998 by David Bodnick, it is currently owned by Surfboard Holding BV as of year 2000. On June 2006, Ixquick began to delete private details of its users following the same process with Scroogle. Ixquick's privacy policy includes no recording","Yes, I get paid for my content. I'm a big fan of the search engine. I have to agree with you. It's been a great job. I am very interested in the search",,,n
189,GPT2-medium,nucleus,"A: Skunks are mmmals that are categorized in the Mephitidae family. <br>B: Ew, I'm not a fan of skunks! Why are those beasts so smelly and nasty? <br>A: THey are known to spray a stinky liquid that has a stinky smell. <br>B: Right! It is absolutely disgusting! Do you know why it smells so bad? There's no other animal that does that! <br>A: The skunk is historically used as an insult started 1841. <br>B: Dang, even people back in the olden days had to put up with skunks. Do you know where they typically live at? <br>","pepper, with ship's biscuit used to thicken the dish. Modern English scouse resembles the Norwegian stew ""lapskaus"", although it differs from the German ""labskaus"" which is similar to Hash. Scouse is a stew, similar to Lancashire hotpot, usually of mutton, lamb (often neck) or beef with vegetables, typically potatoes, carrots and onions. It is commonly served with pickled beetroot or pickled red cabbage and bread. Scouse is strongly associated with Liverpool, where it remains popular and is a staple of local pub and café menus, although recipes vary greatly and often include ingredients which are inconsistent with the thrifty roots",I am not sure but they have been known to have the salt and pepper to thicken their dish.,,,n
490,GPT2-medium,DBS,"A: Hello, do you like puzzles? I enjoy crossword puzzles! <br>B: Yes I do. But I never seem to be able to think of all the words. <br>A: Well, you should try the cryptic crosswords. Each word is it's own puzzle. SO FUN! <br>B: Wow tell me more about this puzzle. Sounds interesting! <br>A: What's awesome about cryptic crosswords is they are usually called ""setters"" in the UK. <br>B: Oh I have to know why. I would like to know how to do this puzzle. <br>","hand. For the first round an initial guesser is selected in some fashion. This first guesser has the initial advantage in that all possible sums are available for his guess, but also lacks insight into what the others might be holding, as indicated by their subsequent guesses. Some variants also have the 'no bum shouts' or impossible call rule whereby you can't call more than the total number of coins possible taking into account what you have in your hand (e.g. if there are 5 players and you hold 1 coin, the maximum number to call would be 13). Play",The first person to guess correctly gets a prize.,,,n
407,GPT2-small,beam search,"A: Do you like the flavor vanilla? It's my favorite ice cream flavor. It comes from a Mexican plant species. <br>B: Yes!  Vanilla gets a bad reputation as being a ""bland"" and ""boring"" flavor, but it's the basis for a lot of other flavors and mix-ins. <br>A: Yes, absolutely. It's a very subtle flavor that is rich at the same time, if that makes sense. The word vanilla comes from Spanish ""vaina"" which means ""little pod"". <br>B: Yeah that little pod contains the black seeds that contain all the flavor.  Alton Brown showed me on his show how to extract vanilla from the pod. <br>A: Apparently that is done by macerating and percolating the vanilla pods. You put it in a solution of water and ethanol. <br>B: Such an intense process, right!  Just so people can dismiss the flavor as ""boring.""  Anyway, have you ever tried vanilla in couscous?  It's usually used in ice cream, but vanilla can make an interesting desert couscous. <br>","Couscous Couscous ( ' ; ') is a Maghrebi dish of small (about diameter) steamed balls of crushed durum wheat semolina that is traditionally served with a stew spooned on top. Pearl millet and sorghum especially in the Sahel and other cereals can be cooked in a similar way and the resulting dishes are also sometimes called couscous. Couscous is a staple food throughout the North African cuisines of Algeria, Morocco, Tunisia, Mauritania, Libya, and Egypt. In Western supermarkets, it is typically sold in instant form with a flavor packet, and may be served as a side or on its","I have never tried vanilla, but I do know that it is a very popular dish.  It is served with rice, beans, and other grains.",,,n
477,GPT2-medium,DBS,"A: Have you ever met a lesbian? I know several and they are very nice. <br>B: Oh my goodness, I'm excited about this topic, I am a lesbian! I am married to a woman. <br>A: That is awesome. I am glad you were able to marry your wife. Lesbians and gays are persecuted in many places. <br>B: It's true- throughout history lesbians have had to keep their sexuality to themselves. I'm glad that has changed. <br>A: Are you a parent or do you want to stay child-free? <br>","which was granted in 2010 after a lengthy and acrimonious court battle. In 2011, Wade was granted sole custody of his two sons with Funches. Wade also raises a nephew, who is the son of Wade's sister Deanna. Wade began dating actress Gabrielle Union in 2009. According to Wade, he and Union briefly split up at some point early in 2013 due to career demands. During that time, Wade and longtime friend Aja Metoyer conceived a son. Wade and Union became engaged in December 2013, and married on August 30, 2014, in Miami. On November 7, 2018, Wade became a","I want to be a parent, but I'm not sure if I want to have to deal with all the legal issues that come with being a parent.",,,n
61,GPT2-xlarge,DBS,"A: I love to go travelling! It's my favorite! <br>B: trvaeling is very fun be it by bicycles, trians, cars, and planes or boats buses, or automobiles <br>A: I prefer to travel by car, but I'll fly if necessary. <br>B: Yep trvaeling for short stays before moving to a new place can be fun <br>A: Hotels are okay but if it's an extended stay I do an Airbnb. <br>","first episode was released on September 5, 2014, featuring Alex Blumberg pitching his company to venture investor Chris Sacca. As of February 2015, the podcast received roughly 1,000,000 listens per month. ""Alex, Inc."", a sitcom based on the podcast, premiered on ABC on March 28, 2018. The series stars Zach Braff, with Blumberg serving as an executive producer. The series was cancelled after the first season. StartUp (podcast) StartUp is an American podcast from Gimlet Media hosted by Alex Blumberg and Lisa Chow. While the first two seasons follow stories of starting businesses – Season 1 about the starting of",Have you ever listened to the podcast first episode?,,,n
1518,GPT2-xlarge,DBS,"A: I dont like bees because they sting <br>B: me too, they are flying insects closely related to wasps and ants, known for their role in pollination <br>A: Yeah they give us honey and i like that atleast <br>B: We research says that  Bees are a monophyletic lineage within the superfamily Apoidea and are presently considered a clade, called Anthophila <br>A: Do bees have fur? <br>","they were regularly assigned the task of ""greasing down"" their big guns. Cosmoline was also used during the Pacific island campaigns in World War II by the United States Marines, who sang a song about it to the tune of the popular big-band hit Tangerine: ""Cosmoline...keeps my rifle clean"". Many felt that it had been invented not merely to prevent rust on their weapons but for making soldiers' lives miserable. Historical fiction author W.E.B. Griffin, in his 1986 novel ""Semper Fi"", describes in great detail the difficulties that cosmoline removal presented to a typical group of U.S. Marine Corps officer",I'm not sure but I do know that they are often used to grease down their guns.,,,n
407,GPT2-large,beam search,"A: Do you like the flavor vanilla? It's my favorite ice cream flavor. It comes from a Mexican plant species. <br>B: Yes!  Vanilla gets a bad reputation as being a ""bland"" and ""boring"" flavor, but it's the basis for a lot of other flavors and mix-ins. <br>A: Yes, absolutely. It's a very subtle flavor that is rich at the same time, if that makes sense. The word vanilla comes from Spanish ""vaina"" which means ""little pod"". <br>B: Yeah that little pod contains the black seeds that contain all the flavor.  Alton Brown showed me on his show how to extract vanilla from the pod. <br>A: Apparently that is done by macerating and percolating the vanilla pods. You put it in a solution of water and ethanol. <br>B: Such an intense process, right!  Just so people can dismiss the flavor as ""boring.""  Anyway, have you ever tried vanilla in couscous?  It's usually used in ice cream, but vanilla can make an interesting desert couscous. <br>","Couscous Couscous ( ' ; ') is a Maghrebi dish of small (about diameter) steamed balls of crushed durum wheat semolina that is traditionally served with a stew spooned on top. Pearl millet and sorghum especially in the Sahel and other cereals can be cooked in a similar way and the resulting dishes are also sometimes called couscous. Couscous is a staple food throughout the North African cuisines of Algeria, Morocco, Tunisia, Mauritania, Libya, and Egypt. In Western supermarkets, it is typically sold in instant form with a flavor packet, and may be served as a side or on its","I haven't tried it, but it sounds interesting. I wonder if it would be good with cousine.",,,n
1079,GPT2-small,DBS,"A: I was a huge fan of Nirvana and Kurt Cobain when I was younger. <br>B: Oh I still like Nirvana, Kurt Cobain's middle name was Donald! <br>A: I never knew that. I was so sad when he died. Seems like so long ago. Do you remember what year that was? <br>B: I do! Kurt Donald Cobain was born in 1967 and lived until 1994 <br>A: Oh wow. Longer ago than I realized. So unfortunate that he ended his own life. <br>","the auspices of The Royal Colonial Institute and combined history, travel advice, and discussion of the general state of the principal islands of the West Indies. Eves died suddenly at his home of Trelawny House, 49 Highbury New Park, London, on the 20 April 1899. An inquest was held into the death by Dr. Danford Thomas a few days later at Holloway Road. According to evidence given, early on Thursday morning Eves went into the basement of his home to repair some electric burglar alarm bells. After he did not immediately return, Edward Moorhead, a ship-owner of Cardiff and Eves'","I'm sorry to hear that. Did you know that he died on April 19, 1899? He was 49 years old!",,,n
1462,GPT2-medium,DBS,"A: I am a big fan of Elvis Presley. He was regarded as one of the most significant cultural icons of the 20th century <br>B: I like his movies.  I can't think of the names of any of them right off. <br>A: I only know his music, like Heartbreak Hotel which was his first #1 hit <br>B: I believe he got his start in music by promoting African American songs. <br>A: He did, with his producer Sam Philips at Sun Records they wanted to bring African American music to a wider audience <br>B: I think Blue Suede Shoes is my favorite. <br>","Ollie Mitchell Oliver Edward Mitchell (April 8, 1927 – May 11, 2013) was an American musician and bandleader. He was the son of Harold Mitchell, lead trumpeter for MGM Studios, who also taught Ollie to play the trumpet. Mitchell would go on to play in big bands for Harry James, Buddy Rich and Pérez Prado, among others, as well as the NBC Symphony Orchestra. In the 1960s, Mitchell joined The Wrecking Crew, a group of studio and session musicians who played anonymously on many records for popular singers of the time, as well as television theme songs, film scores, and",Oliver Edward Mitchell was born in 1927,,,n
1731,GPT2-large,DBS,"A: I've never heard of dylan's candy bar have you? <br>B: Yes, Dylan's Candy Bar is a chain of candy stores In several major cities <br>A: and what is it made of though? <br>B: Its not a candy bar that is the name of a chain of candy stores owned by Dylan Lauren, Ralph Laurens daughter <br>A: oh okay I'm sorry!! I misread. How many cities is it in? <br>","Steel Pier The Steel Pier is a 1,000-foot-long () amusement park built on a pier of the boardwalk in Atlantic City, New Jersey, across from the Hard Rock Hotel & Casino Atlantic City (formerly the Trump Taj Mahal). Begun in 1898, it has been one of the most popular venues in the United States for the first seven decades of the twentieth century, featuring concerts, exhibits, and an amusement park. It billed itself as the Showplace of the Nation and at its peak measured . The pier is owned by the Catanoso Family and operates under the Steel Pier Associates,",The steel pier is in Atlantic city New Jersey,,,n
